NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
73255003,STE MARIE CUINES,45.3435,6.307167,460,demuzere,14.0,14,14,"{""14"": 4}","{""6"": 9, ""14"": 26, ""8"": 6}","{""6"": 22, ""14"": 56, ""12"": 9, ""8"": 23}",non_bati
73257001,ST-MARTIN DE BELLEVILLE,45.368167,6.5105,1443,demuzere,11.0,12,12,"{""11"": 2, ""12"": 2}","{""12"": 17, ""6"": 10, ""11"": 14}","{""12"": 57, ""11"": 44, ""6"": 11}",non_bati
73257003,LA MASSE,45.297333,6.508333,2800,demuzere,15.0,15,15,"{""15"": 5}","{""15"": 40}","{""15"": 111}",non_bati
73257005,VAL THORENS_SAPC,45.294,6.581,2277,demuzere,15.0,15,15,"{""15"": 4}","{""4"": 8, ""15"": 30, ""5"": 2, ""14"": 1}","{""5"": 4, ""15"": 70, ""4"": 29, ""14"": 5}",non_bati
73258001,ST-MARTIN DE LA PORTE,45.238833,6.446167,763,demuzere,6.0,6,6,"{""6"": 6}","{""6"": 32, ""9"": 7, ""11"": 3}","{""6"": 63, ""12"": 1, ""11"": 38, ""9"": 10}",urbain_aere
73261001,ST-MICHEL DE MAURIENNE LE THYL,45.223667,6.490833,1345,demuzere,12.0,11,11,"{""12"": 2, ""11"": 2}","{""12"": 6, ""11"": 35}","{""12"": 14, ""11"": 98}",non_bati
73261003,ST MICHEL MAUR_SAPC,45.218167,6.4645,698,demuzere,6.0,6,6,"{""11"": 1, ""6"": 3}","{""6"": 28, ""8"": 5, ""5"": 2, ""11"": 5}","{""6"": 73, ""11"": 23, ""5"": 8, ""8"": 5, ""12"": 4}",urbain_aere
73280001,ST-SORLIN D'ARVES,45.224,6.216333,1694,demuzere,12.0,12,12,"{""12"": 4}","{""14"": 4, ""12"": 36}","{""14"": 24, ""12"": 79, ""15"": 3, ""6"": 5}",non_bati
73290002,TERMIGNON-CLIM,45.274833,6.8145,1280,demuzere,9.0,8,12,"{""9"": 3, ""8"": 2}","{""12"": 13, ""8"": 16, ""14"": 8, ""9"": 3}","{""12"": 59, ""5"": 8, ""8"": 22, ""14"": 19, ""9"": 4}",non_bati
73296005,TIGNES_SAPC,45.467,6.907167,2084,demuzere,8.0,8,15,"{""8"": 3, ""17"": 2, ""15"": 1}","{""14"": 3, ""8"": 16, ""15"": 10, ""17"": 13}","{""14"": 17, ""12"": 3, ""8"": 29, ""5"": 1, ""15"": 42, ""17"": 20}",non_bati
73296406,LE CHEVRIL-NIVOSE,45.499667,6.955333,2559,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 36, ""12"": 1}","{""15"": 87, ""12"": 11, ""14"": 12}",non_bati
73297003,ALBERTVILLE,45.627833,6.327667,314,demuzere,14.0,14,14,"{""12"": 1, ""14"": 4, ""9"": 1}","{""6"": 1, ""9"": 7, ""14"": 28, ""8"": 1, ""12"": 5}","{""6"": 7, ""9"": 10, ""12"": 24, ""8"": 14, ""14"": 59}",non_bati
73303005,UGINE,45.759167,6.421,539,demuzere,6.0,6,12,"{""12"": 1, ""6"": 3}","{""12"": 16, ""11"": 4, ""9"": 4, ""6"": 18}","{""12"": 53, ""11"": 13, ""9"": 12, ""6"": 33}",non_bati
73304005,VAL D'ISERE JOS,45.444833,6.978167,1850,demuzere,5.0,5,5,"{""5"": 4}","{""5"": 16, ""8"": 5, ""12"": 12, ""11"": 7}","{""5"": 40, ""8"": 9, ""11"": 25, ""12"": 29, ""6"": 7}",urbain_aere
73306005,VALLOIRE FOREST,45.173,6.433167,1460,demuzere,11.0,11,11,"{""11"": 3, ""12"": 1}","{""11"": 28, ""12"": 12, ""6"": 1}","{""11"": 73, ""12"": 27, ""6"": 13}",non_bati
73306401,LES ROCHILLES-NIVOSE,45.085,6.469,2444,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 40}","{""15"": 111}",non_bati
73322001,LA NORMA_SAPC,45.190667,6.7035,1985,demuzere,11.0,11,11,"{""11"": 3}","{""11"": 37}","{""11"": 110}",non_bati
73329001,CHAMBERY-AIX,45.641333,5.878,235,demuzere,14.0,14,14,"{""14"": 4}","{""6"": 2, ""14"": 32, ""8"": 7}","{""6"": 10, ""14"": 78, ""8"": 21, ""16"": 1, ""15"": 3}",non_bati
74001001,ABONDANCE,46.2845,6.734167,947,demuzere,12.0,12,12,"{""11"": 1, ""12"": 3}","{""12"": 29, ""11"": 13}","{""11"": 51, ""12"": 63}",non_bati
74014002,LES CARROZ,46.024667,6.644,1151,demuzere,6.0,6,11,"{""6"": 5}","{""6"": 29, ""11"": 12}","{""11"": 54, ""6"": 50, ""5"": 10}",non_bati
74014004,FLAINE_SAPC,46.002833,6.697167,1611,demuzere,15.0,15,11,"{""5"": 1, ""15"": 3}","{""5"": 10, ""15"": 20, ""11"": 8}","{""5"": 33, ""11"": 39, ""15"": 39}",non_bati
74024001,AYZE,46.0795,6.431333,449,demuzere,6.0,12,12,"{""6"": 2, ""12"": 2}","{""9"": 9, ""6"": 14, ""12"": 18}","{""12"": 53, ""9"": 20, ""6"": 28, ""14"": 3, ""8"": 8}",non_bati
74035001,BLOYE,45.821667,5.944667,375,demuzere,9.0,9,12,"{""9"": 4}","{""14"": 8, ""9"": 22, ""12"": 10}","{""14"": 41, ""12"": 43, ""9"": 28, ""11"": 1}",non_bati
74042003,BONNEVILLE,46.0685,6.399833,453,demuzere,14.0,14,14,"{""14"": 5}","{""6"": 7, ""9"": 1, ""14"": 31, ""12"": 1}","{""6"": 32, ""14"": 70, ""12"": 5, ""9"": 6}",non_bati
74045001,LE BOUCHET_SAPC,45.7995,6.367667,925,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 36, ""11"": 5}","{""11"": 45, ""12"": 67}",non_bati
74051002,CERCIER,46.031833,6.043167,492,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 37, ""9"": 3}","{""12"": 85, ""11"": 5, ""9"": 25}",non_bati
74056001,CHAMONIX,45.9295,6.8775,1042,demuzere,11.0,11,11,"{""12"": 2, ""11"": 4}","{""11"": 23, ""6"": 6, ""12"": 5, ""5"": 8}","{""6"": 32, ""11"": 39, ""5"": 31, ""12"": 14}",non_bati
74056005,LE TOUR,46.003833,6.9485,1500,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 41, ""11"": 1}","{""12"": 93, ""15"": 1, ""11"": 19}",non_bati
74056006,AIGUILLE DU MIDI,45.8785,6.8875,3845,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 40}","{""15"": 110}",non_bati
74056405,AIGUILLES ROUGES-NIVOSE,45.986333,6.896833,2365,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 41}","{""15"": 113}",non_bati
74056421,COUVERCLE-NIVOSE,45.909667,6.958833,2758,demuzere,15.0,15,15,"{""15"": 4}","{""15"": 42}","{""15"": 113}",non_bati
74060001,CHAPELLE SAINT-MAURICE_SAPC,45.782333,6.152167,970,demuzere,12.0,12,12,"{""12"": 3, ""14"": 1}","{""12"": 28, ""14"": 12}","{""12"": 83, ""11"": 11, ""14"": 19}",non_bati
74063002,CHATEL,46.255833,6.818833,1155,demuzere,12.0,12,11,"{""12"": 5}","{""11"": 14, ""12"": 22, ""6"": 6}","{""11"": 67, ""12"": 33, ""6"": 14}",non_bati
74083002,COMBLOUX,45.892833,6.626667,1183,demuzere,12.0,12,12,"{""12"": 5}","{""11"": 11, ""12"": 30}","{""11"": 44, ""12"": 69}",non_bati
74085001,CONTAMINES MJ,45.822333,6.728833,1180,demuzere,6.0,6,12,"{""6"": 4}","{""12"": 10, ""11"": 8, ""6"": 20}","{""12"": 44, ""11"": 37, ""6"": 33}",non_bati
74087001,CONTAMINE-SUR- ARVE,46.128667,6.34,452,demuzere,9.0,9,9,"{""9"": 5}","{""14"": 3, ""9"": 33, ""6"": 5}","{""14"": 10, ""9"": 84, ""12"": 8, ""11"": 2, ""6"": 8}",bati_special
74093001,CRAN-GEVRIER,45.910833,6.107833,426,demuzere,5.0,5,5,"{""8"": 1, ""5"": 4}","{""8"": 15, ""5"": 25}","{""8"": 49, ""5"": 65}",urbain_aere
74105002,DOUVAINE SA,46.302333,6.318333,470,demuzere,12.0,12,12,"{""12"": 4}","{""6"": 2, ""12"": 34, ""11"": 5}","{""14"": 7, ""6"": 25, ""12"": 60, ""11"": 16, ""9"": 4}",non_bati
74119002,EVIAN,46.3965,6.5665,395,demuzere,6.0,6,12,"{""12"": 1, ""6"": 4}","{""17"": 5, ""14"": 3, ""11"": 2, ""6"": 22, ""12"": 10}","{""17"": 31, ""14"": 5, ""11"": 6, ""6"": 34, ""12"": 39}",non_bati
74119003,EVIAN SA,46.382333,6.5825,725,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 31, ""11"": 10}","{""6"": 15, ""12"": 59, ""11"": 38}",non_bati
74133001,GAILLARD,46.176,6.210333,399,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 39}","{""6"": 99, ""12"": 3, ""14"": 2, ""11"": 9}",urbain_aere
74134002,GETS (LES),46.158667,6.670333,1172,demuzere,5.0,5,12,"{""5"": 4}","{""12"": 11, ""5"": 27, ""11"": 3}","{""12"": 52, ""6"": 6, ""11"": 14, ""5"": 40}",non_bati
74135001,GIEZ,45.762667,6.255333,478,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 41}","{""9"": 10, ""12"": 7, ""14"": 95}",non_bati
74136005,LE GRAND-BORNAND,45.973333,6.471833,1430,demuzere,12.0,12,12,"{""11"": 1, ""12"": 3}","{""12"": 31, ""11"": 9, ""17"": 1}","{""12"": 87, ""14"": 2, ""11"": 21, ""9"": 1, ""17"": 1}",non_bati
74137001,GROISY_SAPC,46.012667,6.1745,670,demuzere,12.0,12,6,"{""12"": 1, ""9"": 1}","{""12"": 15, ""9"": 11, ""6"": 12}","{""12"": 37, ""9"": 37, ""6"": 38}",urbain_aere
74143003,HOUCHES (LES),45.8925,6.800667,1004,demuzere,5.0,5,11,"{""11"": 1, ""5"": 3}","{""11"": 9, ""5"": 20, ""17"": 1, ""6"": 1, ""12"": 10}","{""11"": 43, ""17"": 2, ""15"": 3, ""5"": 37, ""6"": 13, ""12"": 14}",non_bati
74173001,MEGEVE,45.855333,6.608167,1080,demuzere,6.0,6,12,"{""6"": 3, ""12"": 1}","{""12"": 19, ""6"": 21}","{""12"": 69, ""6"": 41, ""5"": 1}",non_bati
74182001,MEYTHET,45.928167,6.094,455,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 99, ""6"": 12}",non_bati
74191003,LE PLENEY,46.168333,6.692833,1515,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 38, ""11"": 4}","{""11"": 50, ""12"": 64}",non_bati
74203001,NOVEL,46.368833,6.79,949,demuzere,12.0,11,11,"{""12"": 2, ""11"": 2}","{""11"": 27, ""12"": 15}","{""11"": 92, ""12"": 20}",non_bati
74211002,PERS JUSSY,46.098,6.2605,747,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 38, ""9"": 1}","{""11"": 17, ""12"": 92, ""9"": 1}",non_bati
74221001,REPOSOIR (LE),46.011333,6.5355,975,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 33, ""9"": 6, ""11"": 2}","{""12"": 78, ""11"": 28, ""9"": 6}",non_bati
74236002,MONT ARBOIS,45.855333,6.669,1833,demuzere,12.0,12,11,"{""11"": 1, ""12"": 3}","{""11"": 17, ""12"": 26}","{""11"": 53, ""12"": 52, ""14"": 8}",non_bati
74256001,SALLANCHES,45.931667,6.640333,542,demuzere,5.0,5,5,"{""5"": 4}","{""5"": 35, ""12"": 7}","{""5"": 89, ""12"": 13, ""6"": 10}",urbain_aere
74258002,SAMOENS,46.086667,6.726667,785,demuzere,11.0,12,12,"{""11"": 3, ""12"": 2}","{""11"": 18, ""12"": 19, ""6"": 5}","{""11"": 39, ""12"": 47, ""6"": 21, ""5"": 8}",non_bati
74266001,SERVOZ,45.931167,6.767333,815,demuzere,12.0,6,12,"{""12"": 2, ""6"": 2}","{""12"": 13, ""11"": 9, ""6"": 19}","{""12"": 38, ""6"": 37, ""11"": 38}",non_bati
74280001,THONES,45.877833,6.323,630,demuzere,6.0,6,6,"{""6"": 2, ""5"": 2}","{""12"": 12, ""5"": 12, ""6"": 16}","{""12"": 31, ""5"": 30, ""6"": 32, ""11"": 17}",urbain_aere
74281001,THONON-INRAE,46.366667,6.455,376,demuzere,6.0,6,6,"{""12"": 1, ""6"": 3}","{""17"": 8, ""12"": 14, ""14"": 1, ""6"": 16, ""11"": 1}","{""17"": 39, ""12"": 22, ""11"": 3, ""14"": 1, ""6"": 46}",urbain_aere
74285002,USINENS SA,46.013,5.8445,452,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 38, ""9"": 4}","{""14"": 71, ""12"": 15, ""11"": 4, ""9"": 24}",non_bati
74286001,VACHERESSE,46.316333,6.669833,790,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 28, ""11"": 14}","{""11"": 50, ""12"": 61, ""9"": 1}",non_bati
74290003,VALLORCINE,46.0205,6.919167,1326,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 32, ""11"": 8, ""6"": 1}","{""12"": 62, ""11"": 50, ""6"": 1}",non_bati
75106001,LUXEMBOURG,48.844833,2.3385,50,cerema,8.0,11,2,"{""15"": 2206.6161265398096, ""11"": 4356.4010465985475, ""2"": 3861.3532307823616, ""8"": 20933.842104196472}","{""15"": 21820.38628942706, ""11"": 121413.66023406568, ""2"": 83604.00045481438, ""8"": 55385.86568725675}","{""15"": 79847.94214282274, ""2"": 335145.35973178694, ""8"": 124364.7251759635, ""6"": 2213.9320833950383, ""5"": 5324.035997698855, ""11"": 235918.23674664006, ""4"": 1141.0815971624413}",urbain_compact
75107005,TOUR EIFFEL,48.858333,2.2945,330,cerema,1.0,11,15,"{""15"": 837.045455745856, ""11"": 11038.816825769924, ""1"": 19482.96377057097}","{""15"": 80206.91285524114, ""2"": 41790.96782147017, ""12"": 5.338848091712247, ""5"": 15621.020684692921, ""11"": 93316.30553592593, ""17"": 25891.488254089436, ""1"": 19609.9882268583, ""8"": 5787.4123364996485}","{""15"": 216039.55076298295, ""5"": 64205.23859618911, ""2"": 136207.40589949716, ""12"": 2549.3139274048435, ""8"": 32307.59018853036, ""11"": 213632.7880423758, ""17"": 99418.77643547868, ""1"": 19609.9882268583}",non_bati
75110001,LARIBOISIERE,48.882833,2.352,55,cerema,8.0,2,2,"{""15"": 2745.748860138877, ""8"": 24731.675730337047, ""2"": 3882.524256191913}","{""15"": 76896.59370844324, ""2"": 142344.90737971535, ""8"": 62998.03862510182}","{""15"": 248333.2208137153, ""2"": 423177.04197736876, ""8"": 94913.33899615411, ""11"": 5651.710381540222, ""5"": 7294.623040455741, ""1"": 4628.786733197964}",urbain_compact
75114001,PARIS-MONTSOURIS,48.821667,2.337833,75,cerema,11.0,11,5,"{""11"": 28826.526964462933, ""15"": 2530.641205614559}","{""15"": 34630.07472403877, ""2"": 20689.300283274217, ""5"": 47012.695909393165, ""8"": 16015.889950961322, ""11"": 160756.55172744903, ""6"": 3110.001028577097}","{""15"": 85990.3262137761, ""2"": 91932.69564203254, ""5"": 249971.72899441983, ""8"": 77044.9720559693, ""11"": 233787.1055920777, ""6"": 10419.197838855047, ""13"": 34783.178688540596}",urbain_aere
75114007,PARIS-MONTSOURIS-DOUBLE,48.821667,2.337833,75,cerema,11.0,11,5,"{""11"": 28826.526964462933, ""15"": 2530.641205614559}","{""15"": 34630.07472403877, ""2"": 20689.300283274217, ""5"": 47012.695909393165, ""8"": 16015.889950961322, ""11"": 160756.55172744903, ""6"": 3110.001028577097}","{""15"": 85990.3262137761, ""2"": 91932.69564203254, ""5"": 249971.72899441983, ""8"": 77044.9720559693, ""11"": 233787.1055920777, ""6"": 10419.197838855047, ""13"": 34783.178688540596}",urbain_aere
75116008,LONGCHAMP,48.854833,2.233667,27,cerema,12.0,12,12,"{""12"": 31358.666634691028}","{""11"": 1339.9336594835322, ""17"": 11866.931146834499, ""12"": 269021.1349988213}","{""15"": 7005.831428929691, ""5"": 109.85710531004925, ""8"": 4980.5581129778875, ""11"": 199178.4280922276, ""17"": 12037.229595660283, ""12"": 560654.7623061934}",non_bati
76116001,ROUEN-BOOS,49.3895,1.178333,156,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 43}","{""14"": 120}",non_bati
76130001,BOUELLES,49.733167,1.5025,232,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 43, ""12"": 1}","{""14"": 112, ""12"": 9, ""11"": 2}",non_bati
76171001,LA CHAPELLE-SAINT-OUEN_SAPC,49.538167,1.439833,197,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 44}","{""14"": 121}",non_bati
76208001,CUY SAINT FIACRE_SAPC,49.507833,1.716,104,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 42}","{""14"": 113, ""12"": 7}",non_bati
76217001,DIEPPE,49.932833,1.09,40,demuzere,8.0,6,6,"{""8"": 2, ""12"": 1, ""6"": 2}","{""8"": 16, ""17"": 2, ""6"": 18, ""12"": 2}","{""8"": 29, ""17"": 4, ""6"": 42, ""14"": 2, ""12"": 4}",urbain_aere
76228001,ECTOT LES BAONS,49.646667,0.816667,150,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 43, ""9"": 1}","{""14"": 106, ""9"": 15}",non_bati
76255002,EU,50.058,1.421,13,demuzere,12.0,12,8,"{""12"": 5}","{""12"": 19, ""6"": 6, ""8"": 19}","{""12"": 42, ""6"": 18, ""14"": 4, ""8"": 57}",bati_special
76259001,FECAMP,49.767167,0.369167,104,demuzere,9.0,12,12,"{""9"": 2}","{""9"": 3, ""12"": 8, ""14"": 1, ""6"": 2, ""8"": 4}","{""9"": 3, ""12"": 18, ""14"": 5, ""6"": 2, ""8"": 15, ""17"": 3}",non_bati
76276001,FORGES,49.6025,1.5225,160,demuzere,12.0,14,14,"{""12"": 4, ""14"": 1}","{""12"": 19, ""14"": 25}","{""12"": 49, ""14"": 72}",non_bati
76302002,GODERVILLE,49.642333,0.368167,118,demuzere,6.0,6,6,"{""6"": 6}","{""6"": 30, ""14"": 5, ""9"": 7, ""12"": 2}","{""6"": 77, ""14"": 24, ""9"": 18, ""12"": 3}",urbain_aere
76378001,JUMIEGES,49.435833,0.820833,30,demuzere,9.0,9,9,"{""9"": 5}","{""14"": 6, ""9"": 31, ""6"": 6}","{""14"": 40, ""9"": 61, ""6"": 16, ""11"": 4}",bati_special
76473001,NOTRE-DAME DE BLIQUETUIT,49.494,0.770667,4,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 33, ""17"": 10, ""9"": 1}","{""14"": 73, ""17"": 35, ""9"": 14}",non_bati
76481001,OCTEVILLE,49.533,0.091667,90,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 42, ""17"": 1, ""9"": 1}","{""14"": 100, ""9"": 13, ""17"": 1, ""6"": 7}",non_bati
76540009,ROUEN - JARDIN,49.422667,1.077333,21,demuzere,5.0,5,5,"{""5"": 3}","{""5"": 29, ""6"": 11}","{""5"": 74, ""4"": 6, ""2"": 3, ""6"": 35}",urbain_aere
76552001,CAP-DE-LA-HEVE,49.509,0.071167,100,demuzere,12.0,6,6,"{""12"": 3, ""6"": 2}","{""6"": 22, ""12"": 15, ""14"": 2}","{""6"": 64, ""12"": 19, ""14"": 5}",urbain_aere
76582001,ST-GERMAIN-D'ETABLES,49.8395,1.167167,22,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 29, ""14"": 7, ""12"": 4, ""17"": 2}","{""12"": 38, ""17"": 14, ""14"": 22, ""9"": 45}",bati_special
76679001,SOMMESNIL,49.705667,0.673667,101,demuzere,12.0,14,14,"{""9"": 1, ""14"": 1, ""12"": 2}","{""14"": 19, ""9"": 9, ""12"": 14}","{""9"": 18, ""12"": 29, ""14"": 52, ""11"": 23}",non_bati
76746001,VINNEMERVILLE,49.8145,0.567667,86,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 44}","{""14"": 122}",non_bati
77054001,LA BROSSE-MX,48.351667,3.023333,77,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 41, ""9"": 1}","{""14"": 105, ""12"": 8, ""9"": 5}",non_bati
77084001,CHANGIS,48.964667,3.011833,70,cerema,13.0,13,13,"{""15"": 2323.9825790778855, ""14"": 125.14598594298285, ""13"": 26776.93467032224, ""12"": 2137.7231825601957}","{""15"": 11745.07197074022, ""14"": 32384.798738087098, ""8"": 4563.980882010262, ""11"": 15996.546441942532, ""13"": 165938.96509726933, ""12"": 5880.186851196401, ""16"": 45764.527872598694}","{""15"": 22483.048742584226, ""9"": 7549.644937295568, ""14"": 179953.96535876312, ""11"": 57960.58972385675, ""8"": 4563.980882010262, ""13"": 415450.2408511818, ""12"": 11583.792370858602, ""16"": 84549.39835424506}",non_bati
77113002,CHEVRU,48.726833,3.203333,158,cerema,12.0,12,12,"{""13"": 12069.945113409136, ""12"": 17024.925424773843, ""15"": 2258.1343593619663}","{""13"": 126981.27352054838, ""12"": 148187.41241881993, ""9"": 120.71492473498076, ""15"": 6887.643306022866}","{""13"": 332308.86384406366, ""12"": 402468.17793204065, ""9"": 8446.19401934246, ""11"": 14291.699283536516, ""14"": 13101.573512795889, ""15"": 13208.614619120832}",non_bati
77148002,CROUY-SUR-OURCQ,49.092833,3.070333,62,cerema,11.0,11,11,"{""15"": 1270.5525204258845, ""9"": 4665.998445079876, ""11"": 16284.392609635204, ""12"": 9149.123571758853}","{""15"": 10812.41394669002, ""11"": 171737.93751586974, ""9"": 69796.17539868747, ""14"": 7444.771378711607, ""12"": 22539.306173900608}","{""15"": 29800.31814980953, ""11"": 526795.7796360375, ""9"": 146351.4909744295, ""6"": 25835.81478166901, ""3"": 3135.617957787487, ""14"": 10873.667658115115, ""12"": 35996.559622502, ""13"": 5462.430664900228}",non_bati
77159001,DONNEMARIE,48.474667,3.1265,97,demuzere,6.0,6,9,"{""6"": 3, ""9"": 1}","{""6"": 22, ""9"": 20, ""14"": 1}","{""9"": 54, ""6"": 52, ""14"": 12}",bati_special
77186002,FONTAINEBLEAU_SAPC,48.406,2.6785,84,demuzere,6.0,6,11,"{""11"": 1, ""6"": 4}","{""11"": 16, ""6"": 17, ""12"": 3, ""9"": 7}","{""11"": 58, ""12"": 9, ""6"": 20, ""9"": 22, ""8"": 10}",non_bati
77211001,NANGIS,48.595333,3.007667,128,cerema,16.0,16,16,"{""16"": 31347.528958043025}","{""14"": 49567.0960009369, ""13"": 20604.033659751614, ""16"": 209021.5877028977, ""15"": 2935.0433521425216}","{""13"": 186815.2447236015, ""14"": 213440.57053894678, ""16"": 376339.32111256, ""15"": 7093.0883515022015}",non_bati
77239001,JOUY-LE-CHATEL,48.6895,3.125167,135,cerema,11.0,12,12,"{""11"": 23752.95403188845, ""14"": 4307.880231634276, ""12"": 1499.0630284040178, ""15"": 1791.5179393650392}","{""12"": 103821.59341720946, ""13"": 23571.10754987821, ""11"": 92975.83925028722, ""14"": 32017.906297360303, ""9"": 14751.216484112874, ""15"": 15025.074175559383}","{""13"": 170532.66199897364, ""12"": 418449.44051610504, ""11"": 93585.86938921115, ""14"": 35537.2263641461, ""9"": 40033.58211315745, ""15"": 25646.601174146643}",non_bati
77306001,MELUN,48.610333,2.6795,91,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 42}","{""14"": 117, ""12"": 2}",non_bati
77320002,MOUROUX_SAPC,48.847,3.0585,148,cerema,13.0,13,13,"{""15"": 1314.807147760974, ""13"": 17294.471441917536, ""11"": 510.7540649134593, ""9"": 12238.278092758335}","{""15"": 3023.9739921172645, ""13"": 182625.8936597064, ""11"": 80104.96368384214, ""9"": 16469.9654831663}","{""15"": 6278.287503454645, ""13"": 582719.2637513911, ""11"": 178490.2527197124, ""9"": 16469.9654831663}",non_bati
77333003,NEMOURS,48.27,2.715,73,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 25, ""9"": 10, ""14"": 3, ""5"": 2}","{""9"": 19, ""14"": 28, ""6"": 46, ""5"": 16, ""8"": 8}",urbain_aere
77418001,ST-LOUP-DE-NAUD,48.536167,3.210167,99,demuzere,9.0,9,11,"{""9"": 4, ""11"": 1}","{""11"": 14, ""9"": 25, ""12"": 2}","{""11"": 52, ""14"": 10, ""12"": 19, ""9"": 37}",non_bati
77468001,TORCY,48.8635,2.651,43,cerema,12.0,17,12,"{""15"": 276.4420627618962, ""9"": 3971.984962253087, ""12"": 18494.88509054097, ""17"": 7039.028709891381, ""11"": 1576.7210211275274}","{""15"": 3508.087336693668, ""9"": 32214.039896971964, ""12"": 97819.62616650862, ""17"": 101453.30780086343, ""11"": 47236.49551044848}","{""15"": 18215.9757437728, ""11"": 129227.06746504802, ""9"": 49103.131591057754, ""12"": 291281.61475421686, ""17"": 239994.64274719573, ""13"": 56154.11463526654}",non_bati
77489001,VAUX-SUR-LUNAIN,48.221833,2.934667,136,demuzere,14.0,14,14,"{""11"": 1, ""14"": 3, ""12"": 1}","{""9"": 3, ""14"": 27, ""12"": 8, ""11"": 5}","{""12"": 21, ""9"": 16, ""14"": 75, ""11"": 6}",non_bati
77530001,VOULTON_SAPC,48.612667,3.350333,175,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 117, ""11"": 3}",non_bati
78005002,ACHERES,48.983167,2.126,31,cerema,12.0,12,12,"{""12"": 26203.746850220086, ""11"": 5160.925750047389}","{""15"": 2745.1223989568366, ""11"": 85303.22841225956, ""12"": 164606.07643692612, ""13"": 29627.626247031363}","{""15"": 5600.7002904384135, ""11"": 283333.4147621092, ""16"": 18867.70461693332, ""12"": 288196.4697868695, ""13"": 188118.5263245591}",non_bati
78354001,MAGNANVILLE,48.963667,1.674167,123,cerema,16.0,16,16,"{""9"": 6418.209425692648, ""16"": 24945.529286275658}","{""15"": 18037.15559696217, ""9"": 25573.007327273743, ""16"": 201307.45115406485, ""12"": 11652.348081205413, ""11"": 25703.686341358745}","{""15"": 45827.50016002526, ""16"": 500396.53391599556, ""9"": 75968.06676127741, ""11"": 94873.54744104849, ""6"": 19197.81239108827, ""13"": 12942.679608010658, ""12"": 34887.32829661771}",non_bati
78380001,MAULE,48.909167,1.8475,54,cerema,11.0,11,11,"{""15"": 3045.9858353439186, ""9"": 1525.6509500051504, ""11"": 12201.556118976376, ""3"": 3390.7494119827875, ""6"": 11197.226790666458}","{""15"": 31227.647766360802, ""11"": 92965.72962001816, ""9"": 71666.34542441313, ""6"": 74851.31543171951, ""5"": 2890.8660415027584, ""2"": 4281.417949971211, ""3"": 4367.199821825316}","{""15"": 55770.5974380827, ""11"": 367332.0543068029, ""13"": 5233.90855907369, ""12"": 24518.78835173115, ""9"": 171724.05281319932, ""6"": 93954.92000761745, ""5"": 2890.8660415027584, ""2"": 4281.417949971211, ""3"": 4367.199821825316, ""8"": 1383.2547384514196, ""16"": 52572.168420057606}",non_bati
78481001,LE PECQ,48.887833,2.115833,27,cerema,9.0,9,9,"{""15"": 1666.8253318448183, ""17"": 5705.631495078449, ""12"": 1351.4936029722417, ""9"": 22636.229036737997}","{""15"": 11378.155488416422, ""17"": 46481.338615678826, ""12"": 57752.91663420285, ""13"": 684.4923521793737, ""8"": 28034.45184273496, ""9"": 133727.61862994492, ""11"": 4182.641728095023}","{""15"": 37988.6474872012, ""11"": 63999.66881137599, ""8"": 37522.55437699162, ""12"": 115930.82712597048, ""17"": 169598.90692535506, ""5"": 39891.6239074546, ""9"": 293902.88881882426, ""13"": 14324.490409259584, ""6"": 10844.879574595234}",bati_special
